alpha,p,lambda,birth,death,omega,gamma,sigma,beta1,beta2,cum_deaths,max_hospitalizations
0.5,0,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,59061.71697217816,25861.938467581644
0.5,0,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,59061.71697217816,25861.938467581644
0.5,0,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,59061.71697217816,25861.938467581644
0.5,0,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,59061.71697217816,25861.938467581644
0.5,0,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,59061.71697217816,25861.938467581644
0.5,0,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,59061.71697217816,25861.938467581644
0.5,0,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,59061.71697217816,25861.938467581644
0.5,0,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,59061.71697217816,25861.938467581644
0.5,0,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,59061.71697217816,25861.938467581644
0.5,0.1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,57542.95225999708,23595.034660045072
0.5,0.1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,57226.26825073822,23153.803363043357
0.5,0.1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,56900.15836152045,22709.768371701033
0.5,0.1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,56564.283117256804,22262.969308673262
0.5,0.1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,56218.2881277895,21813.41622992237
0.5,0.1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,55861.80329563262,21361.18037836984
0.5,0.1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,55494.441972337685,20906.286149786192
0.5,0.1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,55115.800058715635,20448.785192725183
0.5,0.1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,54725.45504314076,19988.754156589497
0.5,0.1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,54322.964970802765,19526.23454976486
0.5,0.1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,53907.86733442874,19061.316016344972
0.5,0.2,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,56087.97137653144,21646.892324876055
0.5,0.2,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,55446.10776057627,20847.29698149799
0.5,0.2,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,54769.108892596916,20039.68208055011
0.5,0.2,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,54054.61461753232,19224.34981959432
0.5,0.2,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,53300.06826351489,18401.711176518333
0.5,0.2,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,52502.69573895863,17572.233453574863
0.5,0.2,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,51659.48075769371,16736.461460578692
0.5,0.2,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,50767.13393670925,15895.042838529545
0.5,0.2,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,49822.05078030928,15048.727037573844
0.5,0.2,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,48820.24725094711,14198.394747614515
0.5,0.2,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,47757.246263461275,13345.05361628591
0.5,0.3,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,54699.62013232009,19958.80243278908
0.5,0.3,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,53730.94302773499,18866.845479696367
0.5,0.3,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,52688.632444942,17762.183170684028
0.5,0.3,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,51565.7236669095,16646.052317569356
0.5,0.3,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,50354.40241061454,15519.992621311756
0.5,0.3,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,49045.82237829759,14385.860944939586
0.5,0.3,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,47629.76574683009,13245.954349177073
0.5,0.3,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,46093.83917264911,12103.04751945009
0.5,0.3,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,44421.19677713572,10960.523415863803
0.5,0.3,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,42583.417527235004,9822.459005564186
0.5,0.3,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,40517.19407569373,8693.79265357751
0.5,0.4,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,53378.1389119326,18485.154924737562
0.5,0.4,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,52085.627954726435,17153.775530296443
0.5,0.4,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,50671.11192507973,15807.057179108853
0.5,0.4,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,49119.973477468615,14448.003172402967
0.5,0.4,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,47414.938082130226,13080.451499042842
0.5,0.4,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,45534.1745418501,11709.260424272012
0.5,0.4,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,43444.6060247569,10340.544307271528
0.5,0.4,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,41075.13317534682,8981.985034589807
0.5,0.4,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,38205.08199898631,7643.232261022367
0.5,0.4,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,34027.52295375412,6336.407128522357
0.5,0.4,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,26085.505992082024,5076.743481621285
0.5,0.5,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,52122.15935106346,17190.053053472853
0.5,0.5,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,50511.81814927335,15662.069281393015
0.5,0.5,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,48723.44900674775,14118.713578604844
0.5,0.5,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,46730.87035604756,12565.82125749971
0.5,0.5,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,44498.39302694072,11011.021485862217
0.5,0.5,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,41959.424640408855,9464.199956836434
0.5,0.5,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,38910.209262305194,7938.169775788196
0.5,0.5,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,34493.385615152976,6449.515196374903
0.5,0.5,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,25566.127626996535,5019.7320352367615
0.5,0.5,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,10519.815076972982,3454.774723509534
0.5,0.5,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,1994.5336808313932,770.332128981654
0.5,0.6,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,50929.34336061628,16044.942222761572
0.5,0.6,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,49009.0228899836,14355.179830897394
0.5,0.6,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,46848.19312644521,12652.778851809619
0.5,0.6,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,44401.226149206406,10947.530959975535
0.5,0.6,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,41578.022665351345,9252.486506933416
0.5,0.6,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,38058.85100182143,7584.972763493361
0.5,0.6,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,32288.80006939937,5967.991952087748
0.5,0.6,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,19367.521881819674,4432.14149363066
0.5,0.6,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,4711.6727101634715,1818.7750430334618
0.5,0.6,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,594.0908982443101,203.7966853367936
0.5,0.6,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,68.87199008943213,15.747539198557982
0.5,0.7,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,49796.78869432723,15026.807818029229
0.5,0.7,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,47575.21344917913,13203.800015384499
0.5,0.7,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,45043.3822147371,11373.538693312905
0.5,0.7,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,42112.771164168014,9550.907404392414
0.5,0.7,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,38481.318237137406,7756.088880024772
0.5,0.7,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,32539.029917146345,6016.44999353158
0.5,0.7,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,18628.88913208222,4369.146069220995
0.5,0.7,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,3778.426404893244,1474.6256749852273
0.5,0.7,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,393.90199000736334,127.36746183197585
0.5,0.7,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,39.97350230839748,7.879488871889766
0.5,0.7,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,5.426875450939751,0.43600565574655903
0.5,0.8,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,48721.27903594507,14116.974760788951
0.5,0.8,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,46207.07134231389,12184.21921672462
0.5,0.8,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,43300.543837232006,10252.031926681397
0.5,0.8,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,39797.603130033145,8341.455785164244
0.5,0.8,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,34620.081963092336,6481.53128061258
0.5,0.8,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,22501.37140615468,4712.344041260718
0.5,0.8,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,5197.4914693811525,1990.0568456402443
0.5,0.8,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,497.60417820625645,166.57834284834277
0.5,0.8,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,43.936118110690664,8.90388571508684
0.5,0.8,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,5.294350786270046,0.41817782344982035
0.5,0.8,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,1.2433535857987883,0.2
0.5,0.9,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,47699.42830226591,13300.112600460958
0.5,0.9,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,44899.913545031704,11277.07981932653
0.5,0.9,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,41600.043822107,9264.576699061077
0.5,0.9,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,37279.50799419235,7290.8405579380415
0.5,0.9,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,28693.969866846845,5395.395010666819
0.5,0.9,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,10055.683459681995,3358.862637733735
0.5,0.9,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,1045.344394720855,383.52682551631705
0.5,0.9,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,80.68266783177911,19.18168888334711
0.5,0.9,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,7.904869921356475,0.8039840210554197
0.5,0.9,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,1.4990483439423834,0.2
0.5,0.9,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.5993904810683378,0.2
0.5,1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,46727.75165519674,12563.568995807635
0.5,1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,43647.31125023704,10466.449463274643
0.5,1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,39903.02310884959,8391.695939059135
0.5,1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,34191.776225447764,6375.642893707532
0.5,1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,19802.572360013473,4469.851148666999
0.5,1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,3168.2503352904355,1239.7423352322103
0.5,1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,230.15146231391853,68.05014125416974
0.5,1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,17.86571942023768,2.6734059418267964
0.5,1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,2.390987664233251,0.2
0.5,1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.7439369643084733,0.2
0.5,1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.4011376888514631,0.2
0.6,0,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,59061.71697217816,25861.938467581644
0.6,0,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,59061.71697217816,25861.938467581644
0.6,0,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,59061.71697217816,25861.938467581644
0.6,0,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,59061.71697217816,25861.938467581644
0.6,0,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,59061.71697217816,25861.938467581644
0.6,0,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,59061.71697217816,25861.938467581644
0.6,0,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,59061.71697217816,25861.938467581644
0.6,0,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,59061.71697217816,25861.938467581644
0.6,0,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,59061.71697217816,25861.938467581644
0.6,0,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,59061.71697217816,25861.938467581644
0.6,0,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,59061.71697217816,25861.938467581644
0.6,0.1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,57210.61816601289,23132.284244054026
0.6,0.1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,56887.20962154082,22692.36067708493
0.6,0.1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,56554.208034642936,22249.7399901433
0.6,0.1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,56211.26855276408,21804.42186617486
0.6,0.1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,55858.03118353306,21356.458430526473
0.6,0.1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,55494.11998933787,20905.90515081065
0.6,0.1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,55119.14222879071,20452.791530422062
0.6,0.1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,54732.68743968332,19997.18140554421
0.6,0.1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,54334.326456748364,19539.144818705154
0.6,0.1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,53923.61035537758,19078.736629394723
0.6,0.1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,53500.06930980678,18616.039870622604
0.6,0.2,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,55385.40477350278,20773.459589356087
0.6,0.2,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,54717.80867314248,19979.930626003465
0.6,0.2,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,54013.89713197016,19178.998499809815
0.6,0.2,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,53271.23805147304,18371.043449271187
0.6,0.2,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,52487.196169095965,17556.509282346815
0.6,0.2,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,51658.91026904704,16735.925365987576
0.6,0.2,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,50783.26482095852,15909.892577818313
0.6,0.2,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,49856.85158743313,15079.125239412542
0.6,0.2,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,48875.911265932256,14244.447962672968
0.6,0.2,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,47836.232079340116,13406.812884868232
0.6,0.2,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,46732.95073362617,12567.323963326171
0.6,0.3,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,53598.393454583544,18722.49263387234
0.6,0.3,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,52574.47018443683,17645.357076215954
0.6,0.3,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,51473.37171875811,16557.478737671914
0.6,0.3,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,50287.80182832299,15460.294441835615
0.6,0.3,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,49009.51996191321,14355.557567785969
0.6,0.3,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,47629.03139052993,13245.399153844375
0.6,0.3,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,46134.86387226241,12132.389575865467
0.6,0.3,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,44511.570784428804,11019.644555722938
0.6,0.3,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,42733.67378216197,9910.903542761524
0.6,0.3,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,40746.45940300593,8810.667875037134
0.6,0.3,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,38404.65101652278,7724.3573363354635
0.6,0.4,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,51857.57206642273,16929.227026147208
0.6,0.4,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,50471.44448410149,15625.527965627303
0.6,0.4,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,48955.681961512775,14310.724097707322
0.6,0.4,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,47294.339058722435,12988.378269788369
0.6,0.4,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,45467.231979100114,11662.954912977671
0.6,0.4,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,43443.77993677688,10340.04365517207
0.6,0.4,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,41159.385625854615,9026.60508578216
0.6,0.4,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,38421.513597037985,7731.320997143146
0.6,0.4,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,34555.314446025586,6465.006015617914
0.6,0.4,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,27492.691516706025,5241.155613541745
0.6,0.4,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,15135.412248604824,4076.643491181427
0.6,0.5,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,50167.805259985376,15353.306405295642
0.6,0.5,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,48417.87877904074,13869.73073825195
0.6,0.5,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,46475.35543103668,12378.350967310755
0.6,0.5,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,44306.80531209095,10886.158324575174
0.6,0.5,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,41848.62788999992,9402.127102947403
0.6,0.5,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,38909.27088410861,7937.758432916122
0.6,0.5,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,34723.05278657741,6507.790119179152
0.6,0.5,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,26565.000438349176,5131.128994938905
0.6,0.5,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,12253.96769316277,3759.0104079988337
0.6,0.5,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,2689.6840757736627,1050.6164071594276
0.6,0.5,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,417.43684161094325,136.16815108161845
0.6,0.6,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,48531.59794014605,13961.940985293402
0.6,0.6,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,46418.32185688746,12336.861047112281
0.6,0.6,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,44034.71739289247,10711.100258223172
0.6,0.6,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,41290.271989035835,9096.499057846475
0.6,0.6,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,37863.4000381954,7508.578811371917
0.6,0.6,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,32287.381574833693,5967.677114332055
0.6,0.6,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,20157.12627393314,4500.497039016919
0.6,0.6,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,5582.136117466751,2121.4181745612077
0.6,0.6,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,801.7442053970835,285.6340141075571
0.6,0.6,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,101.77649037767888,25.53290646253396
0.6,0.6,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,14.704483874617615,2.0301369399940543
0.6,0.7,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,46949.43188908122,12728.275544711243
0.6,0.7,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,44471.37078235406,10993.36445537741
0.6,0.7,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,41607.321023507735,9268.567440867555
0.6,0.7,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,38026.100759838046,7572.045856335644
0.6,0.7,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,32076.947184264256,5928.031020987803
0.6,0.7,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,18626.943083065406,4368.920849518767
